ano,avaliacao,nome,rank
2017,8.37,Commands & Colors Tricorne: The American Revolution,3609
2017,6.82,Huns,3610
2017,8.10,Trick Shot,3611
2017,7.18,Batman: The Animated Series – Gotham City Under Siege,3612
2017,7.50,"Smash Up: Oops, You Did It Again",3613
2017,6.66,Smile,3614
2017,7.47,Terrible Swift Sword: Battle of Gettysburg Game,3615
2017,7.21,Christmas Tree,3616
2017,6.91,Fleet Wharfside,3617
2017,6.84,Snowblind: Race for the Pole,3618
2017,6.84,A Game of Thrones Collectible Card Game,3619
2017,6.83,Periodic: A Game of The Elements,3620
2017,6.34,Too Many Cooks,3621
2017,6.81,Ilôs,3622
2017,6.80,Wildlife Adventure,3623
2017,6.59,"Fort Sumter: The Secession Crisis, 1860-61",3624
2017,6.30,Dungeoneer: Vault of the Fiends,3625
2017,6.67,Fealty,3626
2017,6.40,I Go!,3627
2017,8.55,The Hunters A.D. 2114,3628
2017,6.67,Mhing,3629
2017,7.08,Pangea,3630
2017,6.26,Igloo Pop,3631
2017,7.43,Ground Floor (Second Edition),3632
2017,6.62,Midway,3633
2017,6.67,Cartagena,3634
2017,6.59,UGO!,3635
2017,8.40,Hidden Games Crime Scene: The New Haven Case,3636
2017,7.59,Mutabo,3637
2017,6.41,Rory's Story Cubes: Actions,3638
2017,6.58,Sumeria,3639
2017,6.36,Brawl,3640
2017,7.16,Empires of the Middle Ages,3641
2017,8.72,"Last Blitzkrieg: Wacht am Rhein, The Battle of the Bulge",3642
2017,6.37,Temporum,3643
2017,6.29,Reiner Knizia's Decathlon,3644
2017,6.85,Race to the New Found Land,3645
2017,6.89,Inuit: The Snow Folk,3646
2017,7.23,Martian Rails,3647
2017,7.09,Lux Aeterna,3648
2017,6.71,Valley of the Vikings,3649
2017,7.36,Silver Bullet,3650
2017,6.96,Australian Rails,3651
2017,6.84,Carthago: Merchants & Guilds,3652
2017,6.53,Sultaniya,3653
2017,6.57,Exoplanets,3654
2017,6.51,Okey Dokey,3655
2017,8.18,Wing Leader: Supremacy 1943-1945,3656
2017,6.96,Vs System 2PCG: The Marvel Battles,3657
2017,6.73,Gambit 7,3658
2017,6.23,Munchkin Booty,3659
2017,6.65,Haleakala,3660
2017,6.17,King's Breakfast,3661
2017,7.38,Brook City,3662
2017,7.96,Grant Takes Command,3663
2017,7.57,Yinzi,3664
2017,7.99,1848: Australia,3665
2017,6.22,California,3666
2017,8.26,D-Day at Peleliu,3667
2017,6.59,Unlock!: Exotic Adventures – Scheherazade's Last Tale,3668
2017,6.34,Abandon Ship,3669
2017,6.67,Orient Express,3670
2017,6.19,Caribbean,3671
2017,6.52,Pocket Battles: Elves vs. Orcs,3672
2017,6.69,Vampire Empire,3673
2017,7.27,The One Hundred Torii,3674
2017,7.14,Combo Fighter,3675
2017,6.87,Imperium: Empires in Conflict – Worlds in the Balance,3676
2017,6.33,Nicht die Bohne!,3677
2017,6.98,AT-43 Initiation Set: Operation Damocles,3678
2017,7.12,Cosmic Run,3679
2017,6.38,Brikks,3680
2017,6.86,King of 12,3681
2017,6.54,Master Thieves,3682
2017,6.90,Twilight Imperium: Second Edition,3683
2017,7.98,Allegiance: A Realm Divided,3684
2017,6.81,Biblios Dice,3685
2017,7.29,The Extraordinary Adventures of Baron Munchausen,3686
2017,7.19,Pocket Landship,3687
2017,7.39,Warhammer: The Game of Fantasy Battles (8th Edition),3688
2017,7.18,Statis Pro Baseball,3689
2017,6.56,Flowerpower,3690
2017,7.43,Lock 'n Load: Forgotten Heroes – Vietnam,3691
2017,6.56,Do De Li Do,3692
2017,6.96,Assault on Hoth: The Empire Strikes Back,3693
2017,7.52,In Magnificent Style: Pickett's Charge at Gettysburg,3694
2017,6.32,Antidote,3695
2017,6.13,Bugs in the Kitchen,3696
2017,6.78,Florenza: The Card Game,3697
2017,6.79,Jurassic Snack,3698
2017,6.16,Rage,3699
2017,6.72,"Freedom in the Galaxy: The Star Rebellions, 5764 AD",3700
1983,7.34,Hell's Highway: Operation Market Garden,3701
1983,6.58,Grog Island,3702
1983,6.79,Shifty Eyed Spies,3703
1983,6.55,Arkham Horror: Final Hour,3704
1983,7.22,Krazy Wordz,3705
1983,7.24,Grand Prix,3706
1983,7.95,Reluctant Enemies: Operation Exporter,3707
1983,6.40,Road Kill Rally,3708
1983,6.21,Mow,3709
1983,6.61,Pow Wow,3710
1983,6.58,B-Sieged: Sons of the Abyss,3711
1983,8.33,Monikers: Serious Nonsense,3712
1983,7.06,La Viña,3713
1983,7.04,EXIT: Das Spiel – Die Känguru-Eskapaden,3714
1983,6.31,Brew Crafters: Travel Card Game,3715
1983,7.34,Windward,3716
1983,7.39,Champions of Hara,3717
1983,7.55,Dark Domains,3718
1983,7.34,Quartermaster General: The Cold War,3719
1983,7.60,Cowboy Bebop: Space Serenade,3720
1983,6.94,A Touch of Evil: Dark Gothic,3721
1983,6.89,Lunar Rails,3722
1983,6.49,Penny Arcade: The Game – Gamers vs. Evil,3723
1983,6.96,Petits Meurtres & Faits Divers,3724
1983,7.91,Kōhaku,3725
1983,7.86,"All Bridges Burning: Red Revolt and White Guard in Finland, 1917-1918",3726
1983,6.37,Fairy Tile,3727
1983,8.29,Dark Ages: Holy Roman Empire,3728
1983,6.92,Nanga Parbat,3729
1983,6.43,Enigma,3730
1983,6.54,Happy City,3731
1983,6.28,Cardcassonne,3732
1983,6.94,Kaigan,3733
1983,6.53,A Column of Fire,3734
1983,6.26,10' to Kill,3735
1983,6.26,Lagoon: Land of Druids,3736
1983,7.75,Titans,3737
1983,5.99,Zombie Fluxx,3738
1983,6.23,Dungeon Run,3739
1983,6.67,Big Shot,3740
1983,8.08,1824: Austrian-Hungarian Railway (Second Edition),3741
1983,7.28,SEAL Team Flix,3742
1983,6.66,Patton's Best,3743
1983,6.49,Guilds of Cadwallon,3744
1983,7.81,World of Warcraft: Wrath of the Lich King,3745
1983,6.12,Arcana,3746
1983,7.12,Push It,3747
1983,6.72,Fine Sand,3748
1983,6.92,Fool's Gold,3749
1983,8.26,Commands & Colors: Samurai Battles,3750
1983,7.44,Totaler Krieg!,3751
1983,7.46,Judge Dredd: Helter Skelter,3752
1983,7.23,The Few and Cursed,3753
1983,8.10,"Warhammer 40,000: Heroes of Black Reach",3754
1983,6.16,World of Warcraft: The Adventure Game,3755
1983,6.24,Anno 1503,3756
1983,6.76,Gravity Superstar,3757
1983,6.68,Dead Man's Doubloons,3758
1983,6.21,Alchemist,3759
1983,7.15,Ruthless,3760
1983,6.79,Super Fantasy: Ugly Snouts Assault,3761
1983,7.39,Bughouse Chess,3762
1983,6.98,Across 5 Aprils,3763
1983,6.97,500,3764
1983,6.55,Nuclear Proliferation,3765
1983,6.68,Half-Pint Heroes,3766
1983,6.49,Chronology,3767
1983,8.13,The Last Hundred Yards,3768
1983,6.73,The Magnates: A Game of Power,3769
1983,7.17,Guildhall Fantasy: Alliance,3770
1983,6.86,Captive,3771
1983,6.32,CVlizations,3772
1983,6.73,Anno Domini: Erfindungen,3773
1983,6.84,MegaCity: Oceania,3774
1983,8.77,Final Girl,3775
1983,7.35,Streets,3776
1983,6.69,Spike,3777
1983,6.37,SUPERHOT: The Card Game,3778
1983,7.40,Legends Untold: Weeping Caves Novice Set,3779
1983,6.69,Copenhagen: Roll & Write,3780
1983,6.80,Yōkai,3781
1983,6.61,Day & Night,3782
1983,6.65,World of Warcraft Miniatures Game,3783
1983,6.25,Quick Cups,3784
1983,6.66,30 Seconds,3785
1983,7.34,Wizard,3786
1983,8.28,Jagged Alliance: The Board Game,3787
1983,6.45,Ghostbusters: The Board Game,3788
1983,6.83,Starving Artists,3789
1983,7.02,Animal Upon Animal: Balancing Bridge,3790
1983,6.18,La Strada,3791
1983,6.85,The Settlers of Zarahemla,3792
1983,6.80,Jäger und Späher,3793
1983,6.67,In the Name of Odin,3794
1983,7.86,Imperial Steam,3795
1983,6.40,The Omega Virus,3796
1983,7.08,2038: Tycoons of the Asteroid Belt,3797
1983,6.41,Pecking Order,3798
1983,6.68,Mage Knight Dungeons,3799
1983,6.71,Outside the Scope of BGG,3800
2003,6.59,Smarty Party!,3801
2003,6.21,King of the Elves,3802
2003,7.18,Kokopelli,3803
2003,6.19,Rick and Morty: Total Rickall Card Game,3804
2003,7.25,7th Fleet: Modern Naval Combat in the Far East,3805
2003,6.51,Gorus Maximus,3806
2003,6.30,Artus,3807
2003,6.24,Elevenses,3808
2003,6.34,Armadöra,3809
2003,7.33,Glow,3810
2003,6.49,Sherlock: Death on the 4th of July,3811
2003,6.36,Tapple,3812
2003,6.44,Samarkand,3813
2003,7.78,Capital Lux 2: Generations,3814
2003,6.48,Loco Motive,3815
2003,7.26,TTMC: Tu te mets combien ?,3816
2003,8.10,Monikers: Something Something,3817
2003,6.73,Among Nobles,3818
2003,6.43,Katamino,3819
2003,6.49,Feudality,3820
2003,6.50,Doge,3821
2003,6.48,Lupus in Tabula,3822
2003,6.19,"Going, Going, GONE!",3823
2003,7.95,Baltic Gap: Summer 1944,3824
2003,7.70,Lock 'n Load Tactical: Day of Heroes,3825
2003,6.78,Michael Strogoff,3826
2003,8.83,World At War 85: Storming the Gap,3827
2003,6.97,Sixth Fleet: Modern Naval Combat in the Mediterranean,3828
2003,6.55,Gipsy King,3829
2003,6.75,Burke's Gambit,3830
2003,7.64,Peloponnesian War,3831
2003,6.33,Batman Fluxx,3832
2003,8.36,1844: Schweiz,3833
2003,5.93,Kalah,3834
2003,7.12,Clinic,3835
2003,7.21,The Longest Day,3836
2003,6.89,Resident Evil Deck Building Game: Alliance,3837
2003,6.90,Star Wars: Star Warriors,3838
2003,6.16,The Witches: A Discworld Game,3839
2003,6.11,Da Vinci Code,3840
2003,7.44,Warhammer Age of Sigmar: Champions Trading Card Game,3841
2003,7.53,Tiny Epic Galaxies BLAST OFF!,3842
2003,6.72,Zooloretto Junior,3843
2003,7.11,Shadowfist,3844
2003,6.82,1853,3845
2003,8.36,Bayonets & Tomahawks,3846
2003,7.14,Saratoga,3847
2003,6.76,Monarch,3848
2003,6.74,Okanagan: Valley of the Lakes,3849
2003,6.46,Zero Down,3850
2003,6.56,One Key,3851
2003,6.76,Hegemonic,3852
2003,7.25,Fief,3853
2003,6.70,The Wizard Always Wins,3854
2003,8.41,"Men of Iron Battles Tri-pack: Men of Iron, Infidel, Blood & Roses",3855
2003,6.75,Extraordinary Adventures: Pirates,3856
2003,6.79,Locomotive Werks,3857
2003,6.30,Rat Hot,3858
2003,6.79,Magic: The Gathering – Arena of the Planeswalkers: Shadows over Innistrad,3859
2003,6.41,Castles of Caladale,3860
2003,6.78,Strife: Legacy of the Eternals,3861
2003,7.50,Machina Arcana,3862
2003,7.27,Catan: Ancient Egypt,3863
2003,6.57,The Ares Project,3864
2003,6.36,Sapiens,3865
2003,6.42,BANG! The Duel,3866
2003,6.34,Start Player,3867
2003,7.26,Rod Hockey,3868
2003,7.34,Disney: The Haunted Mansion – Call of the Spirits Game,3869
2003,8.07,"Battles of the American Revolution Tri-pack: Guilford, Saratoga, Brandywine",3870
2003,6.76,God of War: The Card Game,3871
2003,6.49,Crossfire,3872
2003,7.41,The Whatnot Cabinet,3873
2003,6.72,Let's Catch the Lion!,3874
2003,6.17,IOTA,3875
2003,7.25,Shadows of Malice,3876
2003,8.86,Euthia: Torment of Resurrection,3877
2003,6.49,Zombie State: Diplomacy of the Dead,3878
2003,7.66,The Lamps Are Going Out,3879
2003,7.36,No Retreat!: The North African Front,3880
2003,7.33,Mini Kubb,3881
2003,7.68,Kingdomino Origins,3882
2003,7.57,1936: Guerra Civil,3883
2003,6.98,VOLT: Robot Battle Arena,3884
2003,6.13,Sitting Ducks Gallery,3885
2003,6.89,Cosmic Eidex,3886
2003,6.77,Lovelace & Babbage,3887
2003,6.47,Go Away Monster!,3888
2003,6.58,Träxx,3889
2003,7.02,Thunder at Cassino,3890
2003,6.27,Trial by Trolley,3891
2003,6.63,Twilight Imperium,3892
2003,6.58,MIL (1049),3893
2003,6.55,Mosaix,3894
2003,6.32,Guns & Steel,3895
2003,6.33,Voodoo,3896
2003,8.11,Europe in Turmoil: Prelude to the Great War,3897
2003,6.73,"But Wait, There's More!",3898
2003,6.51,Pyramid Poker,3899
2003,8.61,Dien Bien Phu: The Final Gamble,3900
1982,6.32,Slapshot,3901
1982,6.36,Age of Discovery,3902
1982,6.73,Anzio,3903
1982,6.51,Tanz der Hornochsen!,3904
1982,6.77,Betrayal at Mystery Mansion,3905
1982,7.14,Mini Rogue: A 9-Card Print-and-Play Game,3906
1982,7.88,Fallout: Wasteland Warfare,3907
1982,6.81,Quarriors! Light vs. Dark,3908
1982,7.40,Gnomopolis,3909
1982,6.64,Masters of Venice,3910
1982,7.40,Mutants,3911
1982,6.67,Jäger und Sammler,3912
1982,7.29,The Lord of the Rings: Strategy Battle Game,3913
1982,6.61,Gardens,3914
1982,7.28,Big Monster,3915
1982,6.34,Monster Chase,3916
1982,6.76,Peloponnes Card Game,3917
1982,7.38,Q.E.,3918
1982,6.74,1920 Wall Street,3919
1982,6.99,Symphony No.9,3920
1982,6.26,It's Alive!,3921
1982,6.67,Star Trek Deck Building Game: The Original Series,3922
1982,6.80,Paris: New Eden,3923
1982,6.43,Munchkin Legends,3924
1982,6.66,Giro Galoppo,3925
1982,6.45,Focus,3926
1982,7.46,Key Market (Second Edition),3927
1982,6.32,Cash-a-Catch,3928
1982,6.97,Blätterrauschen,3929
1982,6.52,Loot Island,3930
1982,6.36,Orchard,3931
1982,7.32,Pax Baltica,3932
1982,7.03,Polynesia,3933
1982,8.27,Funkenschlag: EnBW,3934
1982,6.94,Mamma Mia! Plus,3935
1982,7.08,L.A.M.A. Party Edition,3936
1982,6.47,Schrille Stille,3937
1982,6.38,Black Box,3938
1982,7.16,Lions of Lydia,3939
1982,7.70,Vienna Connection,3940
1982,6.27,Suspend,3941
1982,6.71,Warhammer Age of Sigmar,3942
1982,7.25,Animal Kingdoms,3943
1982,6.76,Sundae Split,3944
1982,7.26,Santorini,3945
1982,6.37,iKNOW,3946
1982,7.15,Trade on the Tigris,3947
1982,6.75,Origins:  How We Became Human,3948
1982,6.59,Chartae,3949
1982,7.37,Bloc by Bloc: The Insurrection Game,3950
1982,7.68,300: Earth & Water,3951
1982,7.24,Time's Up! Édition purple,3952
1982,6.96,Russian Rails,3953
1982,7.16,Guildhall Fantasy: Coalition,3954
1982,6.65,10 Days in the Americas,3955
1982,6.06,"...and then, we held hands.",3956
1982,6.97,Ratland,3957
1982,6.25,Martinique,3958
1982,7.05,Western Town,3959
1982,6.69,Le Passe-Trappe,3960
1982,6.92,Sonar Family,3961
1982,6.12,Panic Lab,3962
1982,6.30,Sneaks & Snitches,3963
1982,7.92,The Duke: Lord's Legacy,3964
1982,6.70,Pandoria,3965
1982,7.26,Wings of War: WW2 Deluxe set,3966
1982,7.21,Homebrewers,3967
1982,7.50,Catapult Feud,3968
1982,6.83,Complots,3969
1982,6.59,Crossbows and Catapults,3970
1982,6.36,Dawn Under,3971
1982,6.47,Venture,3972
1982,6.33,Utopia,3973
1982,6.52,Der schwarze Pirat,3974
1982,6.24,Portal: The Uncooperative Cake Acquisition Game,3975
1982,7.10,Big Boss,3976
1982,6.59,Die Säulen von Venedig,3977
1982,6.10,Castle,3978
1982,6.55,Rondo,3979
1982,7.67,Championship Formula Racing,3980
1982,6.48,Pony Express,3981
1982,7.74,Enemy Coast Ahead: The Dambuster Raid,3982
1982,7.66,Bitter Woods (Fourth Edition),3983
1982,7.55,Tiny Ninjas,3984
1982,8.74,Assassin's Creed: Brotherhood of Venice,3985
1982,6.54,Sebastian Fitzek Safehouse,3986
1982,6.26,Braintopia,3987
1982,6.24,Hotel Samoa,3988
1982,6.51,Under the Shadow of the Dragon,3989
1982,6.12,One Night Revolution,3990
1982,6.65,Dragonmaster,3991
1982,7.68,No Peace Without Spain!: The War of the Spanish Succession 1702-1713,3992
1982,7.36,The Cost,3993
1982,7.04,In Front of the Elevators,3994
1982,6.96,Boss Monster: Rise of the Minibosses,3995
1982,6.86,Doctor Who Fluxx,3996
1982,7.76,Gustav Adolf the Great: With God and Victorious Arms,3997
1982,6.27,Pizza Box Football,3998
1982,7.58,Incursion,3999
1982,6.42,Coney Island,4000
2012,6.97,Revolver 2: Last Stand at Malpaso,4001
2012,7.30,Living Planet,4002
2012,6.50,Upon a Salty Ocean,4003
2012,7.98,Dark Ages: Heritage of Charlemagne,4004
2012,7.50,The Order of Vampire Hunters,4005
2012,6.82,Calavera,4006
2012,7.36,"A Most Dangerous Time: Japan in Chaos, 1570-1584",4007
2012,6.16,Pick-a-Dog,4008
2012,6.17,Ziegen Kriegen,4009
2012,6.67,Chicken Caesar,4010
2012,7.01,The Lord of the Rings: The Return of the King Deck-Building Game,4011
2012,7.54,Stonewall's Last Battle: The Chancellorsville Campaign,4012
2012,6.84,"Warhammer 40,000: Rogue Trader",4013
2012,6.98,Paydirt,4014
2012,6.79,Quetzal,4015
2012,6.46,How to Rob a Bank,4016
2012,6.62,WINK,4017
2012,6.99,Venetia,4018
2012,6.19,Wizard's Quest,4019
2012,6.58,Dwar7s Fall,4020
2012,7.99,Saints in Armor,4021
2012,6.00,Panic Station,4022
2012,6.46,Pick & Pack,4023
2012,6.55,TAGS,4024
2012,7.12,What's My Word?,4025
2012,7.40,Carthage: The First Punic War,4026
2012,6.51,Bolide,4027
2012,6.27,Risk Express,4028
2012,7.32,Guards of Atlantis: Tabletop MOBA,4029
2012,7.10,Dragonrealm,4030
2012,6.70,Floor Plan,4031
2012,7.48,"Wits & Wagers: It's Vegas, Baby!",4032
2012,6.85,Farlight,4033
2012,6.41,Undermining,4034
2012,8.67,"The Greatest Day: Sword, Juno, and Gold Beaches",4035
2012,6.53,Frogriders,4036
2012,7.67,18Ireland,4037
2012,8.48,Austerlitz 1805: Rising Eagles,4038
2012,6.19,Paris Paris,4039
2012,7.31,Forged in Steel,4040
2012,6.66,Blockbuster,4041
2012,7.40,Desolate,4042
2012,6.81,Auf Teufel komm raus,4043
2012,6.29,The Mole in the Hole,4044
2012,6.55,Sellswords,4045
2012,6.91,Dungeonology: The Expedition,4046
2012,6.65,Catan Histories: Merchants of Europe,4047
2012,6.78,Sequoia,4048
2012,6.39,Triplock,4049
2012,6.94,Rumis+,4050
2012,6.32,Monopoly Deal,4051
2012,7.46,Infidel,4052
2012,7.42,Hornet Leader,4053
2012,6.81,Space Marine,4054
2012,6.96,Frederick the Great: The Campaigns of The Soldier King,4055
2012,6.44,Spectaculum,4056
2012,7.11,Feudalia,4057
2012,7.91,1861/1867 Railways of Russia/Canada,4058
2012,6.59,Déjà Vu,4059
2012,7.27,Hapsburg Eclipse,4060
2012,7.08,The Court of Miracles,4061
2012,6.61,Matryoshka,4062
2012,7.00,Perplexus,4063
2012,7.56,This Accursed Civil War,4064
2012,7.99,The Red Dragon Inn 6: Villains,4065
2012,7.69,Wizard: Jubiläumsedition,4066
2012,7.15,Arkham Noir: Case #2 – Called Forth By Thunder,4067
2012,6.53,Salmon Run,4068
2012,6.67,Three-Dragon Ante: Emperor's Gambit,4069
2012,6.71,Star Trek Deck Building Game: The Next Generation – Next Phase,4070
2012,6.88,London's Burning,4071
2012,7.23,Strat-O-Matic Pro Football,4072
2012,6.73,Vye: The Card Game of Capture and Control,4073
2012,6.17,HMS Dolores,4074
2012,6.53,Control,4075
2012,7.38,Super Mega Lucky Box,4076
2012,6.64,Icehouse,4077
2012,6.46,Buck Rogers: Battle for the 25th Century Game,4078
2012,7.00,Mole Rats in Space,4079
2012,7.69,A Gentle Rain,4080
2012,6.16,The Gardens of the Alhambra,4081
2012,6.95,Unanimo,4082
2012,6.90,Kaivai,4083
2012,7.84,Kings of War,4084
2012,6.49,BattleTech CCG,4085
2012,7.53,Bad Company,4086
2012,7.33,JamSumo,4087
2012,6.21,Alhambra: The Dice Game,4088
2012,6.56,Blood Royale,4089
2012,7.58,The Legend of Korra: Pro-Bending Arena,4090
2012,6.20,Runebound,4091
2012,6.13,Fast Forward: FEAR,4092
2012,7.66,The Russian Campaign (Fourth and Fifth editions),4093
2012,7.27,The Fog of War,4094
2012,6.86,Lost Legacy: Third Chronicle – Sacred Grail & Staff of Dragons,4095
2012,6.76,The Last Spike,4096
2012,6.81,The Cards of Cthulhu,4097
2012,6.76,Dr. Jekyll & Mr. Hyde,4098
2012,6.70,NATO: The Next War in Europe,4099
2012,6.60,King's Road,4100
2017,7.06,Untold: Adventures Await,4101
2017,6.45,Vino,4102
2017,6.08,The Game of Things,4103
2017,7.99,Hellenica: Story of Greece,4104
2017,6.81,The Three Musketeers: The Queen's Pendants,4105
2017,6.93,Pacific Victory: War in the Pacific 1941-45,4106
2017,6.62,"Warhammer Epic 40,000",4107
2017,6.38,Cover Your Assets,4108
2017,6.67,New York,4109
2017,7.05,Holi: Festival of Colors,4110
2017,7.47,KLASK 4,4111
2017,7.22,Football Highlights 2052,4112
2017,6.43,Winds of Plunder,4113
2017,6.87,SOS Dino,4114
2017,6.32,Parthenon: Rise of the Aegean,4115
2017,6.08,Pirates of the Spanish Main,4116
2017,6.37,Würfel Bingo,4117
2017,6.31,Doodle City,4118
2017,7.00,Silent Death,4119
2017,7.78,"D6: Dungeons, Dudes, Dames, Danger, Dice and Dragons!",4120
2017,7.80,SHASN,4121
2017,6.44,Das Amulett,4122
2017,6.67,Passtally,4123
2017,7.45,Warpgate,4124
2017,7.36,Tramways Engineer's Workbook,4125
2017,6.63,Attack on Titan: The Last Stand,4126
2017,6.99,Eselsbrücke,4127
2017,6.33,Rumble in the Dungeon,4128
2017,6.65,CapCom Street Fighter Deck-Building Game,4129
2017,7.34,Tanto Cuore: Oktoberfest,4130
2017,7.01,Fuji Koro,4131
2017,7.35,1805: Sea of Glory,4132
2017,7.41,Cosmic Run: Regeneration,4133
2017,8.19,Fallen Land: A Post Apocalyptic Board Game,4134
2017,6.09,Space Beans,4135
2017,6.86,Squire for Hire,4136
2017,6.70,Caravan,4137
2017,6.58,Armageddon,4138
2017,6.81,Sailing Toward Osiris,4139
2017,7.88,Red Alert: Space Fleet Warfare,4140
2017,6.89,ShipShape,4141
2017,6.55,Basilica,4142
2017,6.74,Assault of the Giants,4143
2017,6.43,Die Fugger,4144
2017,7.36,Alice's Garden,4145
2017,6.69,Reverse Charades,4146
2017,6.84,The Towers of Arkhanos,4147
2017,6.49,Vienna,4148
2017,8.45,Tunisia II,4149
2017,6.93,Huida de Silver City,4150
2017,6.84,Natives,4151
2017,7.16,Airship City,4152
2017,6.28,Dragonland,4153
2017,6.48,Epic Resort,4154
2017,7.71,Seeders from Sereis: Exodus,4155
2017,6.90,Saltlands,4156
2017,6.95,The Princess Bride Adventure Book Game,4157
2017,7.64,Boże Igrzysko,4158
2017,6.73,Passing Through Petra,4159
2017,6.74,Birds of a Feather,4160
2017,6.74,Forum Romanum,4161
2017,7.24,Catan Histories: Rise of the Inkas,4162
2017,7.47,Intrepid,4163
2017,6.93,Mystery Rummy: Escape from Alcatraz,4164
2017,6.53,Bling Bling Gemstone,4165
2017,8.05,Stellar Horizons,4166
2017,6.62,Imperium Romanum II,4167
2017,6.89,Jarl: The Vikings Tile-Laying Game,4168
2017,6.45,Twenty One,4169
2017,7.49,Fire in the East,4170
2017,8.16,At Any Cost: Metz 1870,4171
2017,6.81,Musée,4172
2017,6.67,Fortress Europa,4173
2017,6.29,Vom Kap bis Kairo,4174
2017,6.91,Viktory II,4175
2017,6.55,Dreamwell,4176
2017,7.05,Paradox,4177
2017,6.73,Siberia: The Card Game,4178
2017,6.55,Catan Junior,4179
2017,7.68,The Grand Trunk Journey,4180
2017,6.70,North American Railways,4181
2017,6.84,VOLT,4182
2017,6.56,BONK,4183
2017,6.65,Formula-1,4184
2017,6.39,Crows,4185
2017,6.19,Serengeti,4186
2017,6.96,The Spoils,4187
2017,6.70,7th Sea Collectible Card Game,4188
2017,7.14,Magic Maze on Mars,4189
2017,8.40,Teenage Mutant Ninja Turtles Adventures: Change is Constant,4190
2017,6.63,Brick Party,4191
2017,8.39,Western Empires,4192
2017,6.95,Mush! Mush!: Snow Tails 2,4193
2017,6.36,Endangered Orphans of Condyle Cove,4194
2017,6.64,Warrior Knights,4195
2017,6.27,Castellan,4196
2017,7.65,Enemy at the Gates,4197
2017,7.22,Draconis Invasion,4198
2017,6.51,Source of the Nile,4199
2017,7.18,Street Fighter: The Miniatures Game,4200
2010,6.19,It Happens..,4201
2010,7.25,Scape Goat,4202
2010,6.37,Stop Thief,4203
2010,7.04,Succulent,4204
2010,7.70,The Quiet Year,4205
2010,6.42,My Happy Farm,4206
2010,6.58,The Lady and the Tiger,4207
2010,7.59,Consumption: Food and Choices,4208
2010,6.88,Sherlock: Propagation,4209
2010,6.18,Zombies!!! 4: The End...,4210
2010,7.53,Subastral,4211
2010,7.49,Schafkopf,4212
2010,7.28,Whirling Witchcraft,4213
2010,5.99,Dungeon!,4214
2010,7.16,Tokyo Express: The Guadalcanal Naval Campaign – 1942,4215
